medal_date,medal_type,medal_code,name,gender,country_code,country,country_long,nationality,team,team_gender,discipline,event,event_type,url_event,birth_date,code_athlete,code_team
8/3/2024,Silver Medal,2,FILMER Caileigh,Female,CAN,Canada,Canada,Canada,Canada,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,12/18/1996,4031142,ROWWCOXED8--CAN01
8/3/2024,Silver Medal,2,MESCHKULEIT Maya,Female,CAN,Canada,Canada,Canada,Canada,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,7/28/2001,1967515,ROWWCOXED8--CAN01
8/3/2024,Silver Medal,2,GRUCHALLA-WESIERSKI Kasia,Female,CAN,Canada,Canada,Canada,Canada,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,3/31/1991,1967511,ROWWCOXED8--CAN01
8/3/2024,Silver Medal,2,WASTENEYS Avalon,Female,CAN,Canada,Canada,Canada,Canada,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,8/31/1997,1967530,ROWWCOXED8--CAN01
8/3/2024,Silver Medal,2,PAYNE Sydney,Female,CAN,Canada,Canada,Canada,Canada,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,9/16/1997,1967517,ROWWCOXED8--CAN01
8/3/2024,Silver Medal,2,WALKER Kristina,Female,CAN,Canada,Canada,Canada,Canada,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,5/9/1996,1967528,ROWWCOXED8--CAN01
8/3/2024,Silver Medal,2,DENT Abby,Female,CAN,Canada,Canada,Canada,Canada,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,3/4/2002,1967508,ROWWCOXED8--CAN01
8/3/2024,Silver Medal,2,KIT Kristen,Female,CAN,Canada,Canada,Canada,Canada,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,8/18/1988,1967514,ROWWCOXED8--CAN01
8/3/2024,Bronze Medal,3,LONG Heidi,Female,GBR,Great Britain,Great Britain,Great Britain,Great Britain,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,11/29/1996,1901079,ROWWCOXED8--GBR01
8/3/2024,Bronze Medal,3,McKELLAR Rowan,Female,GBR,Great Britain,Great Britain,Great Britain,Great Britain,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,5/24/1994,1901080,ROWWCOXED8--GBR01
8/3/2024,Bronze Medal,3,DUNFORD Holly,Female,GBR,Great Britain,Great Britain,Great Britain,Great Britain,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,10/14/1999,1901059,ROWWCOXED8--GBR01
8/3/2024,Bronze Medal,3,FORD Emily,Female,GBR,Great Britain,Great Britain,Great Britain,Great Britain,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,11/8/1994,1901065,ROWWCOXED8--GBR01
8/3/2024,Bronze Medal,3,IRWIN Lauren,Female,GBR,Great Britain,Great Britain,Great Britain,Great Britain,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,8/20/1998,1901077,ROWWCOXED8--GBR01
8/3/2024,Bronze Medal,3,STEWART Eve,Female,GBR,Great Britain,Great Britain,Great Britain,Great Britain,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,1/13/1998,1901094,ROWWCOXED8--GBR01
8/3/2024,Bronze Medal,3,TAYLOR Harriet,Female,GBR,Great Britain,Great Britain,Great Britain,Great Britain,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,2/14/1994,1901096,ROWWCOXED8--GBR01
8/3/2024,Bronze Medal,3,CAMPBELL-ORDE Annie,Female,GBR,Great Britain,Great Britain,Great Britain,Great Britain,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,10/5/1995,1901044,ROWWCOXED8--GBR01
8/3/2024,Bronze Medal,3,FIELDMAN Henry,Male,GBR,Great Britain,Great Britain,Great Britain,Great Britain,W,Rowing,Women's Eight,TEAM,/en/paris-2024/results/rowing/women-s-eight/fnl---------,11/25/1988,1901063,ROWWCOXED8--GBR01
8/3/2024,Gold Medal,1,SMITH Regan,Female,USA,United States,United States of America,United States,United States of America,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/mixed-4-x-100m-medley-relay/fnl-000100--,2/9/2002,1935984,SWMX4X100MMDUSA01
8/3/2024,Gold Medal,1,SWANSON Charlie,Male,USA,United States,United States of America,United States,United States of America,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/mixed-4-x-100m-medley-relay/fnl-000100--,2/20/1998,1935992,SWMX4X100MMDUSA01
8/3/2024,Gold Medal,1,DRESSEL Caeleb,Male,USA,United States,United States of America,United States,United States of America,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/mixed-4-x-100m-medley-relay/fnl-000100--,8/16/1996,1935896,SWMX4X100MMDUSA01
8/3/2024,Gold Medal,1,WEITZEIL Abbey,Female,USA,United States,United States of America,United States,United States of America,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/mixed-4-x-100m-medley-relay/fnl-000100--,12/3/1996,1935860,SWMX4X100MMDUSA01
8/3/2024,Gold Medal,1,FINK Nic,Male,USA,United States,United States of America,United States,United States of America,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/mixed-4-x-100m-medley-relay/fnl-000100--,7/3/1993,1935901,SWMX4X100MMDUSA01
8/3/2024,Gold Medal,1,HUSKE Torri,Female,USA,United States,United States of America,United States,United States of America,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/mixed-4-x-100m-medley-relay/fnl-000100--,12/7/2002,1935923,SWMX4X100MMDUSA01
8/3/2024,Gold Medal,1,MURPHY Ryan,Male,USA,United States,United States of America,United States,United States of America,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/mixed-4-x-100m-medley-relay/fnl-000100--,7/2/1995,1935957,SWMX4X100MMDUSA01
8/3/2024,Gold Medal,1,WALSH Gretchen,Female,USA,United States,United States of America,United States,United States of America,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/mixed-4-x-100m-medley-relay/fnl-000100--,1/29/2003,1935998,SWMX4X100MMDUSA01
8/3/2024,Silver Medal,2,XU Jiayu,Male,CHN,China,People's Republic of China,China,People's Republic of China,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/mixed-4-x-100m-medley-relay/fnl-000100--,8/19/1995,1945132,SWMX4X100MMDCHN01
8/3/2024,Silver Medal,2,TANG Qianting,Female,CHN,China,People's Republic of China,China,People's Republic of China,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/mixed-4-x-100m-medley-relay/fnl-000100--,3/14/2004,1945200,SWMX4X100MMDCHN01
8/3/2024,Silver Medal,2,ZHANG Yufei,Female,CHN,China,People's Republic of China,China,People's Republic of China,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/mixed-4-x-100m-medley-relay/fnl-000100--,4/19/1998,1945125,SWMX4X100MMDCHN01
8/3/2024,Silver Medal,2,PAN Zhanle,Male,CHN,China,People's Republic of China,China,People's Republic of China,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/mixed-4-x-100m-medley-relay/fnl-000100--,8/4/2004,1945148,SWMX4X100MMDCHN01
8/3/2024,Silver Medal,2,QIN Haiyang,Male,CHN,China,People's Republic of China,China,People's Republic of China,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/mixed-4-x-100m-medley-relay/fnl-000100--,5/17/1999,1945128,SWMX4X100MMDCHN01
8/3/2024,Silver Medal,2,YANG Junxuan,Female,CHN,China,People's Republic of China,China,People's Republic of China,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/mixed-4-x-100m-medley-relay/fnl-000100--,1/26/2002,1945159,SWMX4X100MMDCHN01
8/3/2024,Bronze Medal,3,ANDERSON Iona,Female,AUS,Australia,Australia,Australia,Australia,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/mixed-4-x-100m-medley-relay/fnl-000100--,10/3/2005,1946183,SWMX4X100MMDAUS01
8/3/2024,Bronze Medal,3,STUBBLETY-COOK Zac,Male,AUS,Australia,Australia,Australia,Australia,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/mixed-4-x-100m-medley-relay/fnl-000100--,1/4/1999,1946185,SWMX4X100MMDAUS01
8/3/2024,Bronze Medal,3,McKEON Emma,Female,AUS,Australia,Australia,Australia,Australia,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/mixed-4-x-100m-medley-relay/fnl-000100--,5/24/1994,1946177,SWMX4X100MMDAUS01
8/3/2024,Bronze Medal,3,CHALMERS Kyle,Male,AUS,Australia,Australia,Australia,Australia,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/mixed-4-x-100m-medley-relay/fnl-000100--,6/25/1998,1946200,SWMX4X100MMDAUS01
8/3/2024,Bronze Medal,3,McKEOWN Kaylee,Female,AUS,Australia,Australia,Australia,Australia,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/mixed-4-x-100m-medley-relay/fnl-000100--,7/12/2001,1946198,SWMX4X100MMDAUS01
8/3/2024,Bronze Medal,3,O'CALLAGHAN Mollie,Female,AUS,Australia,Australia,Australia,Australia,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/mixed-4-x-100m-medley-relay/fnl-000100--,4/2/2004,1946218,SWMX4X100MMDAUS01
8/3/2024,Bronze Medal,3,TEMPLE Matthew,Male,AUS,Australia,Australia,Australia,Australia,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/mixed-4-x-100m-medley-relay/fnl-000100--,6/20/1999,1946209,SWMX4X100MMDAUS01
8/3/2024,Bronze Medal,3,YONG Joshua,Male,AUS,Australia,Australia,Australia,Australia,X,Swimming,Mixed 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/mixed-4-x-100m-medley-relay/fnl-000100--,7/24/2001,1946195,SWMX4X100MMDAUS01
8/3/2024,Gold Medal,1,EBDEN Matthew,Male,AUS,Australia,Australia,Australia,Ebden / Peers,M,Tennis,Men's Doubles,HCOUP,/en/paris-2024/results/tennis/men-s-doubles/fnl-000100--,11/26/1987,1967767,TENMDOUBLES-AUS02
8/3/2024,Gold Medal,1,PEERS John,Male,AUS,Australia,Australia,Australia,Ebden / Peers,M,Tennis,Men's Doubles,HCOUP,/en/paris-2024/results/tennis/men-s-doubles/fnl-000100--,7/25/1988,1967762,TENMDOUBLES-AUS02
8/3/2024,Silver Medal,2,KRAJICEK Austin,Male,USA,United States,United States of America,United States,Krajicek / Ram,M,Tennis,Men's Doubles,HCOUP,/en/paris-2024/results/tennis/men-s-doubles/fnl-000100--,6/16/1990,1930790,TENMDOUBLES-USA02
8/3/2024,Silver Medal,2,RAM Rajeev,Male,USA,United States,United States of America,United States,Krajicek / Ram,M,Tennis,Men's Doubles,HCOUP,/en/paris-2024/results/tennis/men-s-doubles/fnl-000100--,3/18/1984,1930804,TENMDOUBLES-USA02
8/3/2024,Bronze Medal,3,FRITZ Taylor,Male,USA,United States,United States of America,United States,Fritz / Paul,M,Tennis,Men's Doubles,HCOUP,/en/paris-2024/results/tennis/men-s-doubles/fnl-000200--,10/28/1997,1930782,TENMDOUBLES-USA01
8/3/2024,Bronze Medal,3,PAUL Tommy,Male,USA,United States,United States of America,United States,Fritz / Paul,M,Tennis,Men's Doubles,HCOUP,/en/paris-2024/results/tennis/men-s-doubles/fnl-000200--,5/17/1997,1930801,TENMDOUBLES-USA01
8/4/2024,Gold Medal,1,LEE Yang,Male,TPE,Chinese Taipei,Chinese Taipei,Chinese Taipei,LEE Yang / WANG Chi-Lin,M,Badminton,Men's Doubles,HCOUP,/en/paris-2024/results/badminton/men-s-doubles/fnl-000100--,8/12/1995,1570107,BDMMDOUBLES-TPE01
8/4/2024,Gold Medal,1,WANG Chi-Lin,Male,TPE,Chinese Taipei,Chinese Taipei,Chinese Taipei,LEE Yang / WANG Chi-Lin,M,Badminton,Men's Doubles,HCOUP,/en/paris-2024/results/badminton/men-s-doubles/fnl-000100--,1/18/1995,1570105,BDMMDOUBLES-TPE01
8/4/2024,Silver Medal,2,LIANG Wei Keng,Male,CHN,China,People's Republic of China,China,LIANG Wei Keng / WANG Chang,M,Badminton,Men's Doubles,HCOUP,/en/paris-2024/results/badminton/men-s-doubles/fnl-000100--,11/30/2000,1913424,BDMMDOUBLES-CHN02
8/4/2024,Silver Medal,2,WANG Chang,Male,CHN,China,People's Republic of China,China,LIANG Wei Keng / WANG Chang,M,Badminton,Men's Doubles,HCOUP,/en/paris-2024/results/badminton/men-s-doubles/fnl-000100--,5/7/2001,1913429,BDMMDOUBLES-CHN02
8/4/2024,Bronze Medal,3,CHIA Aaron,Male,MAS,Malaysia,Malaysia,Malaysia,CHIA Aaron / SOH Wooi Yik,M,Badminton,Men's Doubles,HCOUP,/en/paris-2024/results/badminton/men-s-doubles/fnl-000200--,2/24/1997,1566564,BDMMDOUBLES-MAS01
8/4/2024,Bronze Medal,3,SOH Wooi Yik,Male,MAS,Malaysia,Malaysia,Malaysia,CHIA Aaron / SOH Wooi Yik,M,Badminton,Men's Doubles,HCOUP,/en/paris-2024/results/badminton/men-s-doubles/fnl-000200--,2/17/1998,1569961,BDMMDOUBLES-MAS01
8/4/2024,Gold Medal,1,MATSUYAMA Kyosuke,Male,JPN,Japan,Japan,Japan,Japan,M,Fencing,Men's Foil Team,HTEAM,/en/paris-2024/results/fencing/men-s-foil-team/fnl-000100--,12/19/1996,1896550,FENMTEAMFOILJPN01
8/4/2024,Gold Medal,1,IIMURA Kazuki,Male,JPN,Japan,Japan,Japan,Japan,M,Fencing,Men's Foil Team,HTEAM,/en/paris-2024/results/fencing/men-s-foil-team/fnl-000100--,12/27/2003,1896532,FENMTEAMFOILJPN01
8/4/2024,Gold Medal,1,SHIKINE Takahiro,Male,JPN,Japan,Japan,Japan,Japan,M,Fencing,Men's Foil Team,HTEAM,/en/paris-2024/results/fencing/men-s-foil-team/fnl-000100--,12/7/1997,1896553,FENMTEAMFOILJPN01
8/4/2024,Gold Medal,1,NAGANO Yudai,Male,JPN,Japan,Japan,Japan,Japan,M,Fencing,Men's Foil Team,HTEAM,/en/paris-2024/results/fencing/men-s-foil-team/fnl-000100--,10/15/1998,1896551,FENMTEAMFOILJPN01
8/4/2024,Silver Medal,2,BIANCHI Guillaume,Male,ITA,Italy,Italy,Italy,Italy,M,Fencing,Men's Foil Team,HTEAM,/en/paris-2024/results/fencing/men-s-foil-team/fnl-000100--,7/30/1997,1924291,FENMTEAMFOILITA01
8/4/2024,Silver Medal,2,MACCHI Filippo,Male,ITA,Italy,Italy,Italy,Italy,M,Fencing,Men's Foil Team,HTEAM,/en/paris-2024/results/fencing/men-s-foil-team/fnl-000100--,9/19/2001,1924289,FENMTEAMFOILITA01
8/4/2024,Silver Medal,2,MARINI Tommaso,Male,ITA,Italy,Italy,Italy,Italy,M,Fencing,Men's Foil Team,HTEAM,/en/paris-2024/results/fencing/men-s-foil-team/fnl-000100--,4/17/2000,1924287,FENMTEAMFOILITA01
8/4/2024,Silver Medal,2,FOCONI Alessio,Male,ITA,Italy,Italy,Italy,Italy,M,Fencing,Men's Foil Team,HTEAM,/en/paris-2024/results/fencing/men-s-foil-team/fnl-000100--,11/22/1989,1924290,FENMTEAMFOILITA01
8/4/2024,Bronze Medal,3,LEFORT Enzo,Male,FRA,France,France,France,France,M,Fencing,Men's Foil Team,HTEAM,/en/paris-2024/results/fencing/men-s-foil-team/fnl-000200--,9/29/1991,1916213,FENMTEAMFOILFRA01
8/4/2024,Bronze Medal,3,PAUTY Maxime,Male,FRA,France,France,France,France,M,Fencing,Men's Foil Team,HTEAM,/en/paris-2024/results/fencing/men-s-foil-team/fnl-000200--,6/20/1993,1916215,FENMTEAMFOILFRA01
8/4/2024,Bronze Medal,3,MERTINE Julien,Male,FRA,France,France,France,France,M,Fencing,Men's Foil Team,HTEAM,/en/paris-2024/results/fencing/men-s-foil-team/fnl-000200--,6/25/1988,1916216,FENMTEAMFOILFRA01
8/4/2024,Bronze Medal,3,CHASTANET Maximilien,Male,FRA,France,France,France,France,M,Fencing,Men's Foil Team,HTEAM,/en/paris-2024/results/fencing/men-s-foil-team/fnl-000200--,3/15/1996,1916217,FENMTEAMFOILFRA01
8/4/2024,Gold Medal,1,XU Jiayu,Male,CHN,China,People's Republic of China,China,People's Republic of China,M,Swimming,Men's 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/men-s-4-x-100m-medley-relay/fnl-000100--,8/19/1995,1945132,SWMM4X100MMDCHN01
8/4/2024,Gold Medal,1,QIN Haiyang,Male,CHN,China,People's Republic of China,China,People's Republic of China,M,Swimming,Men's 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/men-s-4-x-100m-medley-relay/fnl-000100--,5/17/1999,1945128,SWMM4X100MMDCHN01
8/4/2024,Gold Medal,1,WANG Changhao,Male,CHN,China,People's Republic of China,China,People's Republic of China,M,Swimming,Men's 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/men-s-4-x-100m-medley-relay/fnl-000100--,8/1/2002,1945149,SWMM4X100MMDCHN01
8/4/2024,Gold Medal,1,PAN Zhanle,Male,CHN,China,People's Republic of China,China,People's Republic of China,M,Swimming,Men's 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/men-s-4-x-100m-medley-relay/fnl-000100--,8/4/2004,1945148,SWMM4X100MMDCHN01
8/4/2024,Gold Medal,1,SUN Jiajun,Male,CHN,China,People's Republic of China,China,People's Republic of China,M,Swimming,Men's 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/men-s-4-x-100m-medley-relay/fnl-000100--,8/1/2000,1945127,SWMM4X100MMDCHN01
8/4/2024,Silver Medal,2,ARMSTRONG Hunter,Male,USA,United States,United States of America,United States,United States of America,M,Swimming,Men's 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/men-s-4-x-100m-medley-relay/fnl-000100--,1/24/2001,1935871,SWMM4X100MMDUSA01
8/4/2024,Silver Medal,2,SWANSON Charlie,Male,USA,United States,United States of America,United States,United States of America,M,Swimming,Men's 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/men-s-4-x-100m-medley-relay/fnl-000100--,2/20/1998,1935992,SWMM4X100MMDUSA01
8/4/2024,Silver Medal,2,HEILMAN Thomas,Male,USA,United States,United States of America,United States,United States of America,M,Swimming,Men's 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/men-s-4-x-100m-medley-relay/fnl-000100--,2/7/2007,1935915,SWMM4X100MMDUSA01
8/4/2024,Silver Medal,2,ALEXY Jack,Male,USA,United States,United States of America,United States,United States of America,M,Swimming,Men's 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/men-s-4-x-100m-medley-relay/fnl-000100--,1/19/2003,1935869,SWMM4X100MMDUSA01
8/4/2024,Silver Medal,2,DRESSEL Caeleb,Male,USA,United States,United States of America,United States,United States of America,M,Swimming,Men's 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/men-s-4-x-100m-medley-relay/fnl-000100--,8/16/1996,1935896,SWMM4X100MMDUSA01
8/4/2024,Silver Medal,2,FINK Nic,Male,USA,United States,United States of America,United States,United States of America,M,Swimming,Men's 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/men-s-4-x-100m-medley-relay/fnl-000100--,7/3/1993,1935901,SWMM4X100MMDUSA01
8/4/2024,Silver Medal,2,MURPHY Ryan,Male,USA,United States,United States of America,United States,United States of America,M,Swimming,Men's 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/men-s-4-x-100m-medley-relay/fnl-000100--,7/2/1995,1935957,SWMM4X100MMDUSA01
8/4/2024,Bronze Medal,3,NDOYE-BROUARD Yohann,Male,FRA,France,France,France,France,M,Swimming,Men's 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/men-s-4-x-100m-medley-relay/fnl-000100--,11/29/2000,1909299,SWMM4X100MMDFRA01
8/4/2024,Bronze Medal,3,MARCHAND Leon,Male,FRA,France,France,France,France,M,Swimming,Men's 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/men-s-4-x-100m-medley-relay/fnl-000100--,5/17/2002,1909294,SWMM4X100MMDFRA01
8/4/2024,Bronze Medal,3,SECCHI Clement,Male,FRA,France,France,France,France,M,Swimming,Men's 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/men-s-4-x-100m-medley-relay/fnl-000100--,5/4/2000,1909307,SWMM4X100MMDFRA01
8/4/2024,Bronze Medal,3,FENTE--DAMERS Rafael,Male,FRA,France,France,France,France,M,Swimming,Men's 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/men-s-4-x-100m-medley-relay/fnl-000100--,10/17/2006,1909278,SWMM4X100MMDFRA01
8/4/2024,Bronze Medal,3,GROUSSET Maxime,Male,FRA,France,France,France,France,M,Swimming,Men's 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/men-s-4-x-100m-medley-relay/fnl-000100--,4/24/1999,1909284,SWMM4X100MMDFRA01
8/4/2024,Bronze Medal,3,MANAUDOU Florent,Male,FRA,France,France,France,France,M,Swimming,Men's 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/men-s-4-x-100m-medley-relay/fnl-000100--,11/12/1990,1909292,SWMM4X100MMDFRA01
8/4/2024,Gold Medal,1,BERKOFF Katharine,Female,USA,United States,United States of America,United States,United States of America,W,Swimming,Women's 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/women-s-4-x-100m-medley-relay/fnl-000100--,1/28/2001,1935873,SWMW4X100MMDUSA01
8/4/2024,Gold Medal,1,WEBER Emma,Female,USA,United States,United States of America,United States,United States of America,W,Swimming,Women's 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/women-s-4-x-100m-medley-relay/fnl-000100--,1/13/2004,1935999,SWMW4X100MMDUSA01
8/4/2024,Gold Medal,1,SHACKELL Alex,Female,USA,United States,United States of America,United States,United States of America,W,Swimming,Women's 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/women-s-4-x-100m-medley-relay/fnl-000100--,11/13/2006,1935979,SWMW4X100MMDUSA01
8/4/2024,Gold Medal,1,DOUGLASS Kate,Female,USA,United States,United States of America,United States,United States of America,W,Swimming,Women's 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/women-s-4-x-100m-medley-relay/fnl-000100--,11/17/2001,1935895,SWMW4X100MMDUSA01
8/4/2024,Gold Medal,1,HUSKE Torri,Female,USA,United States,United States of America,United States,United States of America,W,Swimming,Women's 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/women-s-4-x-100m-medley-relay/fnl-000100--,12/7/2002,1935923,SWMW4X100MMDUSA01
8/4/2024,Gold Medal,1,KING Lilly,Female,USA,United States,United States of America,United States,United States of America,W,Swimming,Women's 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/women-s-4-x-100m-medley-relay/fnl-000100--,2/10/1997,1935932,SWMW4X100MMDUSA01
8/4/2024,Gold Medal,1,SMITH Regan,Female,USA,United States,United States of America,United States,United States of America,W,Swimming,Women's 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/women-s-4-x-100m-medley-relay/fnl-000100--,2/9/2002,1935984,SWMW4X100MMDUSA01
8/4/2024,Gold Medal,1,WALSH Gretchen,Female,USA,United States,United States of America,United States,United States of America,W,Swimming,Women's 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/women-s-4-x-100m-medley-relay/fnl-000100--,1/29/2003,1935998,SWMW4X100MMDUSA01
8/4/2024,Silver Medal,2,ANDERSON Iona,Female,AUS,Australia,Australia,Australia,Australia,W,Swimming,Women's 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/women-s-4-x-100m-medley-relay/fnl-000100--,10/3/2005,1946183,SWMW4X100MMDAUS01
8/4/2024,Silver Medal,2,RAMSAY Ella,Female,AUS,Australia,Australia,Australia,Australia,W,Swimming,Women's 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/women-s-4-x-100m-medley-relay/fnl-000100--,7/12/2004,1946174,SWMW4X100MMDAUS01
8/4/2024,Silver Medal,2,PERKINS Alexandria,Female,AUS,Australia,Australia,Australia,Australia,W,Swimming,Women's 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/women-s-4-x-100m-medley-relay/fnl-000100--,7/27/2000,1946146,SWMW4X100MMDAUS01
8/4/2024,Silver Medal,2,HARRIS Meg,Female,AUS,Australia,Australia,Australia,Australia,W,Swimming,Women's 4 x 100m Medley Relay,TEAM,/en/paris-2024/results/swimming/women-s-4-x-100m-medley-relay/fnl-000100--,3/7/2002,1946212,SWMW4X100MMDAUS01
